awardID,awardFixedID,awardCode,publishedYear,isHeading,wageAllowanceID,wageAllowanceFixedID,versionNumber,sourceWageAllowanceID,allowanceLookupCode,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDisplayOrder,parentAllowance,allowance,type,isAllPurpose,rate,baseRate,basePayRateID,rateUnit,allowanceAmount,paymentFrequency,displayOrder,operativeFrom,operativeTo,lastModifiedDateTime
1451,10,MA000010,2023,0,20014,156,3,15582,10,36923,766,310,30.4(q)(i),310,,Foundry allowance,Detail,0,2.2,995,BR89913,Percent,0.58,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20015,157,3,15583,10,36924,767,320,30.4(r),320,,Boiling down works,Detail,0,2.1,995,BR89913,Percent,0.55,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20016,158,3,15584,10,36925,768,330,30.4(s),330,,Lead works,Detail,0,2.1,995,BR89913,Percent,0.55,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20017,159,3,15585,10,36926,769,340,30.4(t)(i),340,,Handlers of carbon black,Detail,0,4.8,995,BR89913,Percent,1.26,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20018,160,3,15586,10,36927,770,350,30.4(u),350,,Installing or repairing belting underground in mines,Detail,0,1.5,995,BR89913,Percent,0.39,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20019,161,3,15587,10,36928,771,360,30.4(v),360,,Processing free coal dust,Detail,0,2.1,995,BR89913,Percent,0.55,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20020,162,3,15588,10,36929,772,370,30.4(w)(ii),370,,Boiler cleaning—engine driver,Detail,0,8.2,995,BR89913,Percent,2.15,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20022,164,3,15590,10,36930,773,380,30.4(y),380,,"Foreign rock—Rock phosphate, superphosphate and mixed manure sections receiving ex ship or railway truck",Detail,0,33.6,995,BR89913,Percent,8.8,per week,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20023,165,3,15591,10,36930,773,380,30.4(y),380,,Foreign rock—Handling rock phosphate to crushers and all other employees in the rock phosphate section,Detail,0,31.8,995,BR89913,Percent,8.33,per week,2,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20024,166,3,15592,10,36930,773,380,30.4(y),380,,Foreign rock—Mixing superphosphate,Detail,0,31.8,995,BR89913,Percent,8.33,per week,3,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20025,167,3,15593,10,36930,773,380,30.4(y),380,,"Foreign rock—Excavating bins, and the manufacture or excavating of superphosphate until dumped on the heap for curing",Detail,0,20.7,995,BR89913,Percent,5.42,per week,4,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20026,168,3,15594,10,36930,773,380,30.4(y),380,,"Foreign rock—The handling of superphosphate from the heap until loading in wagons or trucks for despatch, etc",Detail,0,12.6,995,BR89913,Percent,3.3,per week,5,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20028,170,3,15596,10,36931,774,390,30.4(z),390,,"Farmers' own bags—Sorting, branding, bagging, etc",Detail,0,2.5,995,BR89913,Percent,0.65,per day,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20029,171,3,15597,10,36931,774,390,30.4(z),390,,"Farmers' own bags—Loading double-handling into railway or other trucks, etc",Detail,0,4.6,995,BR89913,Percent,1.2,per day,2,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20030,172,3,15598,10,36931,774,390,30.4(z),390,,"Farmers' own bags—Loading single-handling into railway or other trucks, etc",Detail,0,6.2,995,BR89913,Percent,1.62,per day,3,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20031,173,3,15599,10,36932,775,400,30.4(aa),400,,Soda ash,Detail,0,8.8,995,BR89913,Percent,2.3,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20032,174,3,15600,10,36933,776,410,30.4(bb),410,,Raw materials,Detail,0,3.3,995,BR89913,Percent,0.86,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20033,175,3,15601,10,36934,777,420,30.4(cc),420,,Skimming and floater setting—flat glass tank,Detail,0,12.6,995,BR89913,Percent,3.3,per half hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20034,176,3,15602,10,36935,778,430,30.4(dd),430,,Glass furnace regenerators,Detail,0,69.4,995,BR89913,Percent,18.17,per day,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21885,11943,3,17458,10,36960,22959,635,30.4(ee),435,,Float glass furnace repair - % of the minimum rate applicable to the employee,Detail,0,,,,Percent,,for the time so engaged,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20035,177,3,15603,10,36936,779,440,30.4(ff),440,,Jack bolt tensioner,Detail,0,37.6,995,BR89913,Percent,9.84,per shift or part thereof,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,20036,178,3,15604,10,36937,780,450,30.4(gg),450,,Loading and unloading away from employer's premises,Detail,0,37.6,995,BR89913,Percent,9.84,per shift or part thereof,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21873,11931,3,17446,10,36949,22944,624,54.2,513,,Inspector's allowance (paid in excess of rate payable to employee whose work is inspected),Detail,0,155.04,995,BR89913,Percent,40.59,per week,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21874,11932,3,17447,10,36950,22945,625,54.3,514,,Carpenter's allowance,Detail,0,1.25,995,BR89913,Percent,0.33,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21875,11933,3,17448,10,36951,22946,626,54.5,515,,Glass or slag wool,Detail,0,3.69,995,BR89913,Percent,0.97,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21876,11934,3,17449,10,36952,22947,627,54.6,516,,Handling garbage,Detail,0,2.86,995,BR89913,Percent,0.75,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21877,11935,3,17450,10,36953,22948,628,54.7,517,,Boiler house employees,Detail,0,5.78,995,BR89913,Percent,1.51,per hour,1,2023/7/1,,2023/6/1 22:37
1451,10,MA000010,2023,0,21878,11936,3,17451,10,36954,22949,629,54.8,518,,Fork-lift or cranes allowance,Detail,0,11.02,995,BR89913,Percent,2.89,per day,1,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20043,185,3,15611,10,36968,784,50,18.2(b)(i),20,,Industry allowance,Detail,1,3.7,995,BR90094,Percent,36.82,per week,1,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20042,184,3,15610,10,36967,783,40,18.2(c),30,,Licence allowance—electricians,Detail,1,4.55,995,BR90094,Percent,45.27,per week,1,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20046,188,3,15614,10,36970,786,70,18.2(d)(i),40,,"Drilling, prospecting and exploration allowance—meals not provided",Detail,0,3.39,995,BR90094,Percent,33.73,per day,2,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20047,189,3,15615,10,36970,786,70,18.2(d)(i),40,,"Drilling, prospecting and exploration allowance—meals provided",Detail,0,1.87,995,BR90094,Percent,18.61,per day,3,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20048,190,3,15616,10,36971,787,80,18.2(d)(iii),50,,"Drilling, prospecting and exploration allowance—cooks and cooks' assistants—broken shifts",Detail,1,1.07,995,BR90094,Percent,10.65,per week,1,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20041,183,3,15609,10,36966,782,30,18.2(e),60,,First aid allowance,Detail,0,2,995,BR90094,Percent,19.9,per week,1,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20038,180,3,15606,10,36965,781,20,18.2(f),70,,Leading hand allowance—3 to 10 employees,Detail,0,4.4,995,BR90094,Percent,43.78,per week,2,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20039,181,3,15607,10,36965,781,20,18.2(f),70,,Leading hand allowance—11 to 20 employees,Detail,0,5.6,995,BR90094,Percent,55.72,per week,3,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20040,182,3,15608,10,36965,781,20,18.2(f),70,,Leading hand allowance—More than 20 employees,Detail,0,7.53,995,BR90094,Percent,74.92,per week,4,2023/7/1,,2023/6/1 22:37
1452,11,MA000011,2023,0,20044,186,3,15612,10,36969,785,60,18.2(h),80,,Underground allowance—other than underground miners,Detail,0,7,995,BR90094,Percent,1.83,per hour,1,2023/7/1,,2023/6/1 22:37
1453,12,MA000012,2023,0,21953,12011,4,17526,10,36993,23000,111,19.2,20,,Home medicine reviews or residential medication management reviews,Detail,0,0,1289.3,BR90109,Percent,106.4,per week,1,2023/7/1,,2023/6/1 22:37
1453,12,MA000012,2023,0,20049,191,3,15617,10,36983,788,20,19.9,80,,Broken Hill allowance,Detail,0,4.28,995,BR90101,Percent,42.59,per week ,1,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20050,192,3,15618,10,37005,789,70,12.6,70,,Supervising of bar attendants and/or cashiers,Detail,0,2.4,995,BR90132,Percent,23.88,per week,1,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20051,193,3,15619,10,37006,790,110,12.8,110,,Engagements finishing after 10.00 pm,Detail,0,20,995,BR90132,Percent,5.24,per engagement,1,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20053,195,3,15621,10,37007,791,140,19.2(a),130,,Employee in charge of tractor plant—per week,Detail,0,3,995,BR90132,Percent,29.85,per week,2,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20054,196,3,15622,10,37007,791,140,19.2(a),130,,Employee in charge of tractor plant—per hour,Detail,0,3,995,BR90132,Percent,0.79,per hour,3,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20057,199,3,15625,10,37009,793,170,19.2(b),140,,First aid attendant allowance—per week,Detail,0,2,995,BR90132,Percent,19.9,per week,2,2023/7/1,,2023/6/1 22:37
1454,13,MA000013,2023,0,20058,200,3,15626,10,37009,793,170,19.2(b),140,,First aid attendant allowance—per hour,Detail,0,2,995,BR90132,Percent,0.52,per hour,3,2023/7/1,,2023/6/1 22:37
1455,14,MA000014,2023,0,20065,207,3,15633,10,37025,797,60,17.2(a),20,,First aid attendant allowance,Detail,0,2,995,BR90140,Percent,19.9,per week,1,2023/7/1,,2023/6/1 22:37
1455,14,MA000014,2023,0,20060,202,3,15628,10,37022,794,20,17.2(b)(i),21,,Leading hand allowance—1–2 other employees,Detail,0,2,995,BR90140,Percent,19.9,per week,2,2023/7/1,,2023/6/1 22:37
1455,14,MA000014,2023,0,20061,203,3,15629,10,37022,794,20,17.2(b)(i),21,,Leading hand allowance—3–6 other employees,Detail,0,4,995,BR90140,Percent,39.8,per week,3,2023/7/1,,2023/6/1 22:37
1455,14,MA000014,2023,0,20062,204,3,15630,10,37022,794,20,17.2(b)(i),21,,Leading hand allowance—more than 6 other employees,Detail,0,5,995,BR90140,Percent,49.75,per week,4,2023/7/1,,2023/6/1 22:37
1455,14,MA000014,2023,0,20063,205,3,15631,10,37023,795,30,17.2(c),30,,Employee in charge of tractor plant,Detail,0,3,995,BR90140,Percent,29.85,per week,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20066,208,3,15634,10,37045,798,60,18.2(a),60,,First aid allowance,Detail,0,72.2,995,BR90162,Percent,18.9,per week,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20067,209,3,15635,10,37046,799,70,18.2(b)(i),70,,On-call allowance: For a night,Detail,0,49.4,995,BR90162,Percent,12.93,per night,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20068,210,3,15636,10,37046,799,70,18.2(b)(i),70,,On-call allowance: For a day and night,Detail,0,123.9,995,BR90162,Percent,32.44,per day and night,2,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20069,211,3,15637,10,37047,800,80,18.3(d)(i),80,,Wet places,Detail,0,2.9,995,BR90162,Percent,0.76,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20070,212,3,15638,10,37048,801,90,18.3(e),90,,Confined spaces,Detail,0,3.8,995,BR90162,Percent,0.99,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20071,213,3,15639,10,37049,802,100,18.3(f),100,,Dirty work,Detail,0,2.9,995,BR90162,Percent,0.76,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20072,214,3,15640,10,37050,803,110,18.3(g),110,,Height money,Detail,0,2.1,995,BR90162,Percent,0.55,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20073,215,3,15641,10,37051,804,120,18.3(h),120,,Insulation materials,Detail,0,3.8,995,BR90162,Percent,0.99,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20075,217,3,15643,10,37052,805,130,18.3(i),130,,Explosive powered tools—per day,Detail,0,7.5,995,BR90162,Percent,1.96,per day,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20074,216,3,15642,10,37052,805,130,18.3(i),130,,Explosive powered tools—per hour,Detail,0,7.5,995,BR90162,Percent,0.26,per hour,2,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20076,218,3,15644,10,37053,806,140,18.3(j)(i),140,,Foundry allowance,Detail,0,2.2,995,BR90162,Percent,0.58,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20077,219,3,15645,10,37054,807,150,21.2(a),150,,Early morning or afternoon shift,Detail,0,13.24,995,BR90162,Percent,3.47,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20078,220,3,15646,10,37055,808,160,21.2(b),160,,Night shift,Detail,0,15.73,995,BR90162,Percent,4.12,per hour,1,2023/7/1,,2023/6/1 22:37
1456,15,MA000015,2023,0,20079,221,3,15647,10,37056,809,170,21.2(c),170,,Permanent night shift,Detail,0,29.86,995,BR90162,Percent,7.82,per hour,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,20081,223,3,15649,10,37112,810,20,17.2(b),20,,First aid allowance—per shift,Detail,0,0.68,1004.4,BR90168,Percent,6.83,per shift,2,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,20082,224,3,15650,10,37112,810,20,17.2(b),20,,First aid allowance—maximum per week,Detail,0,3.38,1004.4,BR90168,Percent,33.95,per week,3,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22084,12142,3,17657,10,37123,23148,76,17.3,30,,Firearm allowance—per shift,Detail,0,0.34,1004.4,BR90168,Percent,3.41,per shift,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22085,12143,3,17658,10,37123,23148,76,17.3,30,,Firearm allowance—maximum per week,Detail,0,1.7,1004.4,BR90168,Percent,17.07,per week,2,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22086,12144,3,17659,10,37124,23149,77,17.4,40,,Broken shift allowance,Detail,0,1.62,1004.4,BR90168,Percent,16.27,per rostered shift,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22087,12145,3,17660,10,37125,23150,78,17.5(a),50,,Supervision allowance—1 to 5 employees,Detail,0,4.22,1004.4,BR90168,Percent,42.39,per week,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22088,12146,3,17661,10,37126,23151,79,17.5(b),60,,Supervision allowance—6 to 10 employees,Detail,0,4.87,1004.4,BR90168,Percent,48.91,per week,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22089,12147,3,17662,10,37127,23152,80,17.5(c),70,,Supervision allowance—11 to 20 employees,Detail,0,6.32,1004.4,BR90168,Percent,63.48,per week,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22090,12148,3,17663,10,37128,23153,81,17.5(d),80,,Supervision allowance—over 20 employees,Detail,0,7.46,1004.4,BR90168,Percent,74.93,per week,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22091,12149,3,17664,10,37129,23154,82,17.6(a),90,,Relieving officer allowance,Detail,0,4.18,1004.4,BR90168,Percent,41.98,per week,1,2023/7/1,,2023/6/1 22:37
1457,16,MA000016,2023,0,22092,12150,3,17665,10,37130,23155,83,17.7,100,,Aviation allowance,Detail,0,0.187,1004.4,BR90168,Percent,1.88,per hour,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20095,237,3,15663,10,37137,811,50,21.9(d)(i),50,,Recording of time standard—instructing a trainee—first week,Detail,0,0.9,995,BR90175,Percent,8.96,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,22134,12326,3,17707,10,37184,23463,322,21.9(d)(ii),51,,Recording of time standard—instructing a trainee—second week,Detail,0,0.8,995,BR90175,Percent,7.96,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,22135,12327,3,17708,10,37185,23464,323,21.9(d)(iii),52,,Recording of time standard—instructing a trainee—third and subsequent weeks,Detail,0,0.71,995,BR90175,Percent,7.06,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20100,242,3,15668,10,37139,813,70,22.2(a),65,,First aid attendant allowance—1 to 50 employees,Detail,0,1.78,995,BR90175,Percent,17.71,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20101,243,3,15669,10,37139,813,70,22.2(a),65,,First aid attendant allowance—51 employees or more,Detail,0,2.24,995,BR90175,Percent,22.29,per week,3,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20103,245,3,15671,10,37140,814,80,22.2(b),70,,Leading hand allowance—3 to 10 employees,Detail,0,3.96,995,BR90175,Percent,39.4,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20104,246,3,15672,10,37140,814,80,22.2(b),70,,Leading hand allowance—11 to 20 employees,Detail,0,6,995,BR90175,Percent,59.7,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20105,247,3,15673,10,37140,814,80,22.2(b),70,,Leading hand allowance—21 or more employees,Detail,0,7.6,995,BR90175,Percent,75.62,per week,3,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20108,250,3,15676,10,37142,816,100,23.2(a),100,,Head of table allowance—if working in connection with order tailoring or order dress making,Detail,0,2.7,995,BR90175,Percent,26.87,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20109,251,3,15677,10,37142,816,100,23.2(a),100,,Head of table allowance—for all others,Detail,0,1.95,995,BR90175,Percent,19.4,per week,3,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20110,252,3,15678,10,37143,817,110,23.2(b),110,,Dining room allowance,Detail,0,0.65,995,BR90175,Percent,6.47,per day,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20111,253,3,15679,10,37144,818,120,23.2(c),120,,Rest room allowance,Detail,0,0.65,995,BR90175,Percent,6.47,per day,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20113,255,3,15681,10,37146,820,140,24.2(b)(i),140,,Instructor,Detail,1,2.65,995,BR90175,Percent,26.37,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20115,257,3,15683,10,37148,822,160,24.2(c)(i),150,,Cards allowance,Detail,1,0.17,995,BR90175,Percent,1.69,per complete set,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20114,256,3,15682,10,37147,821,150,24.2(d),160,,Blending allowance,Detail,0,2.9,995,BR90175,Percent,28.86,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20116,258,3,15684,10,37149,823,170,24.2(e)(i),170,,Change of shift allowance,Detail,0,2.8,995,BR90175,Percent,27.86,per occasion of shift change without required notice,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20117,259,3,15685,10,37150,824,180,24.2(f),180,,Dust allowance,Detail,0,1.47,995,BR90175,Percent,14.63,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20118,260,3,15686,10,37151,825,190,24.2(g),190,,Soda-ash allowance,Detail,0,0.2,995,BR90175,Percent,1.99,per hour,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20119,261,3,15687,10,37152,826,200,24.2(h),200,,Unwashed rags allowance,Detail,0,0.44,995,BR90175,Percent,4.38,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20120,262,3,15688,10,37153,827,210,24.2(i),210,,Waste Room—willey hands allowance,Detail,0,1.32,995,BR90175,Percent,13.13,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20121,263,3,15689,10,37154,828,220,24.2(j),220,,Wool waste and rags—picking-over allowance,Detail,0,0.16,995,BR90175,Percent,1.59,per bale,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20122,264,3,15690,10,37155,829,230,24.2(k),230,,Flax scutcher allowance,Detail,0,1.21,995,BR90175,Percent,12.04,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20124,266,3,15692,10,37156,830,240,24.2(l)(i),240,,"Dye house-bleach house allowance—dye houses, machine operators, liquor tanks, colour kitchen or washing of screens",Detail,0,1.21,995,BR90175,Percent,12.04,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,22136,12328,3,17709,10,37186,23465,324,24.2(l)(ii),241,,Dye house-bleach house allowance—kiers and vaporloc machines—additional,Detail,0,0.63,995,BR90175,Percent,6.27,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20126,268,3,15694,10,37157,831,250,24.2(m),250,,Shoddy-shaking machines allowance,Detail,0,2.2,995,BR90175,Percent,21.89,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20127,269,3,15695,10,37158,832,260,24.2(n),260,,Size troughs—sewing threads allowance,Detail,0,1.45,995,BR90175,Percent,14.43,per week,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20129,271,3,15697,10,37160,834,280,25.2(a),280,,Wet or steamy conditions—per day,Detail,0,0.06,995,BR90175,Percent,0.6,per day or part thereof,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20130,272,3,15698,10,37160,834,280,25.2(a),280,,Wet or steamy conditions—maximum per week,Detail,0,0.25,995,BR90175,Percent,2.49,per week,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20132,274,3,15700,10,37161,835,290,25.2(b),290,,Having to wear mask or goggles—per hour,Detail,0,0.02,995,BR90175,Percent,0.2,per hour or part thereof,2,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,20133,275,3,15701,10,37161,835,290,25.2(b),290,,Having to wear mask or goggles—maximum per day,Detail,0,0.16,995,BR90175,Percent,1.59,per day,3,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,22057,12115,3,17630,10,37182,23111,320,30.3(a),295,,Textile industry—Shiftwork—other than a day shiftworker,Detail,0,15,914.9,BR90173,Percent,27.45,per shift,1,2023/7/1,,2023/6/1 22:37
1458,17,MA000017,2023,0,22059,12117,3,17632,10,37183,23112,321,30.3(b),296,,Textile industry—Shiftwork—engaged on a permanent night shift,Detail,0,30,914.9,BR90173,Percent,54.89,per shift,1,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,1,20134,276,3,15702,10,37190,836,30,15.3(b),70,,Leading hand allowance,Detail,1,,,,,,,1,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20135,277,3,15703,10,37190,836,30,15.3(b),70,,2 to 5 employees,Detail,1,2.67,1084.1,BR90195,Percent,28.95,per week,2,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20136,278,3,15704,10,37190,836,30,15.3(b),70,,6 to 10 employees,Detail,1,3.81,1084.1,BR90195,Percent,41.3,per week,3,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20137,279,5,15705,10,37190,836,30,15.3(b),70,,11 to 15 employees,Detail,1,4.81,1084.1,BR90195,Percent,52.15,per week,4,2023/7/1,,2023/6/25 23:50
1459,18,MA000018,2023,0,20138,280,3,15706,10,37190,836,30,15.3(b),70,,16 or more employees,Detail,1,5.88,1084.1,BR90195,Percent,63.75,per week,5,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,1,20139,281,3,15707,10,37191,837,60,15.5(a),100,,Nauseous work allowance,Detail,0,,,,,,,1,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20140,282,3,15708,10,37191,837,60,15.5(a),100,,Per hour or part thereof,Detail,0,0.05,1084.1,BR90195,Percent,0.54,per hour or part thereof,2,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20141,283,3,15709,10,37191,837,60,15.5(a),100,,Minimum payment per week,Detail,0,0.27,1084.1,BR90195,Percent,2.93,per week,3,2023/7/1,,2023/6/1 22:37
1459,18,MA000018,2023,0,20142,284,3,15710,10,37192,838,90,22.9(d),130,,Sleepover allowance,Detail,0,5.2,1084.1,BR90195,Percent,56.37,per night,1,2023/7/1,,2023/6/1 22:37
1460,19,MA000019,2023,0,20143,285,3,15711,10,37222,839,20,18.3(a),20,,First aid allowance,Detail,0,1.84,995,BR90198,Percent,18.31,per week,1,2023/7/1,,2023/6/1 22:37
1460,19,MA000019,2023,0,20145,287,3,15713,10,37223,840,30,18.3(b)(i),30,,Stand-by and call-back allowance—Monday to Friday inclusive,Detail,0,2.12,995,BR90198,Percent,21.09,per day,2,2023/7/1,,2023/6/1 22:37
1460,19,MA000019,2023,0,20146,288,3,15714,10,37223,840,30,18.3(b)(i),30,,"Stand-by and call-back allowance—Saturdays, Sundays and public holidays",Detail,0,4.33,995,BR90198,Percent,43.08,per day,3,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,20147,289,3,15715,10,37250,841,20,19.5,20,,Mobile cranes capacity adjustment formula (Level 5 (CW/EW5) and above),Detail,0,2.4,995,BR90209,Percent,23.88,per week for each additional 40 tonnes over max limit,1,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,22100,12158,3,17673,10,37334,23174,924,22.1(a),70,,General building and construction industry allowance,Detail,1,6,995,BR90209,Percent,59.7,per week,1,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,22207,12729,3,17780,10,37334,23174,924,22.1(a),70,,Civil construction industry allowance,Detail,1,6,995,BR90209,Percent,59.7,per week,2,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,22208,12730,3,17781,10,37334,23174,924,22.1(a),70,,Metal and engineering construction industry allowance,Detail,1,6,995,BR90209,Percent,59.7,per week,3,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,22115,12173,3,17688,10,37341,23181,931,22.1(b),80,,Residential building and construction industry,Detail,1,4.8,995,BR90209,Percent,47.76,per week,1,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,22102,12160,4,17675,10,37336,23176,926,23.2(a),90,,Underground allowance (other than Operator classification),Detail,1,1.8,995,BR90209,Percent,17.91,per week,1,2023/7/1,,2023/6/1 22:37
1461,20,MA000020,2023,0,20151,293,3,15719,10,37254,845,60,23.2(b),100,,Underground allowance—no more than 4 days/shifts in ordinary week,Detail,0,0.4,995,BR90209,Percent,3.98,per day or shift,1,2023/7/1,,2023/6/1 22:37
