awardID,awardFixedID,awardCode,publishedYear,isHeading,employeeRateTypeCode,classificationID,classificationFixedID,versionNumber,sourceClassificationID,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDescription,clauseDisplayOrder,parentClassificationName,classification,classificationLevel,nextDownClassificationFixedID,nextUpClassificationFixedID,type,baseRate,basePayRateID,baseRateType,calculatedRate,calculatedPayRateID,calculatedRateType,calculatedIncludesAllPurpose,displayOrder,operativeFrom,operativeTo,lastModifiedDateTime
1470,29,MA000029,2023,0,TN,143574,989,3,110444,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 11,Plus 3 years out of school,4,988,990,Detail,22.42,BR90479,Hourly,,,,0,10,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143575,990,3,110445,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 11,Plus 4 years out of school,5,989,,Detail,25.68,BR90480,Hourly,,,,0,11,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143576,991,3,110446,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 12,School leaver,1,,992,Detail,16.55,BR90481,Hourly,,,,0,12,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143577,992,3,110447,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 12,Plus 1 year out of school,2,991,993,Detail,19.27,BR90482,Hourly,,,,0,13,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143578,993,3,110448,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 12,Plus 2 years out of school,3,992,994,Detail,22.42,BR90483,Hourly,,,,0,14,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143579,994,3,110449,37566,83,800,E.4.2(a),National Training Wage - part-time traineeships - Wage Level A ,820,Year 12,Plus 3 years out of school,4,993,,Detail,25.68,BR90484,Hourly,,,,0,15,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143580,995,3,110450,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,,Year 10,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143581,996,3,110451,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,,Year 11,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143582,997,3,110452,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,,Year 12,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143583,998,3,110453,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,School leaver,1,,999,Detail,12.64,BR90485,Hourly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143584,999,3,110454,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,Plus 1 year out of school,2,998,1000,Detail,13.92,BR90486,Hourly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143585,1000,3,110455,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,Plus 2 years out of school,3,999,1001,Detail,16.14,BR90487,Hourly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143586,1001,3,110456,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,Plus 3 years out of school,4,1000,1002,Detail,18.56,BR90488,Hourly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143587,1002,3,110457,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,Plus 4 years out of school,5,1001,1003,Detail,21.77,BR90489,Hourly,,,,0,5,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143588,1003,3,110458,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 10,Plus 5 or more years out of school,6,1002,,Detail,24.83,BR90490,Hourly,,,,0,6,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143589,1004,3,110459,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 11,School leaver,1,,1005,Detail,13.92,BR90491,Hourly,,,,0,7,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143590,1005,3,110460,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 11,Plus 1 year out of school,2,1004,1006,Detail,16.14,BR90492,Hourly,,,,0,8,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143591,1006,3,110461,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 11,Plus 2 years out of school,3,1005,1007,Detail,18.56,BR90493,Hourly,,,,0,9,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143592,1007,3,110462,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 11,Plus 3 years out of school,4,1006,1008,Detail,21.77,BR90494,Hourly,,,,0,10,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143593,1008,3,110463,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 11,Plus 4 years out of school,5,1007,,Detail,24.83,BR90495,Hourly,,,,0,11,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143594,1009,3,110464,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 12,School leaver,1,,1010,Detail,16.14,BR90496,Hourly,,,,0,12,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143595,1010,3,110465,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 12,Plus 1 year out of school,2,1009,1011,Detail,18.56,BR90497,Hourly,,,,0,13,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143596,1011,3,110466,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 12,Plus 2 years out of school,3,1010,1012,Detail,21.77,BR90498,Hourly,,,,0,14,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143597,1012,3,110467,37567,84,810,E.4.2(b),National Training Wage - part-time traineeships - Wage Level B,830,Year 12,Plus 3 years out of school,4,1011,,Detail,24.83,BR90499,Hourly,,,,0,15,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143598,1013,3,110468,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,,Year 10,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143599,1014,3,110469,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,,Year 11,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143600,1015,3,110470,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,,Year 12,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143601,1016,3,110471,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,School leaver,1,,1017,Detail,12.64,BR90500,Hourly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143602,1017,3,110472,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,Plus 1 year out of school,2,1016,1018,Detail,13.92,BR90501,Hourly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143603,1018,3,110473,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,Plus 2 years out of school,3,1017,1019,Detail,16.14,BR90502,Hourly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143604,1019,3,110474,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,Plus 3 years out of school,4,1018,1020,Detail,18.24,BR90503,Hourly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143605,1020,3,110475,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,Plus 4 years out of school,5,1019,1021,Detail,20.39,BR90504,Hourly,,,,0,5,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143606,1021,3,110476,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 10,Plus 5 or more years out of school,6,1020,,Detail,22.7,BR90505,Hourly,,,,0,6,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143607,1022,3,110477,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 11,School leaver,1,,1023,Detail,13.92,BR90506,Hourly,,,,0,7,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143608,1023,3,110478,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 11,Plus 1 year out of school,2,1022,1024,Detail,16.14,BR90507,Hourly,,,,0,8,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143609,1024,3,110479,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 11,Plus 2 years out of school,3,1023,1025,Detail,18.24,BR90508,Hourly,,,,0,9,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143610,1025,3,110480,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 11,Plus 3 years out of school,4,1024,1026,Detail,20.39,BR90509,Hourly,,,,0,10,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143611,1026,3,110481,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 11,Plus 4 years out of school,5,1025,,Detail,22.7,BR90510,Hourly,,,,0,11,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143612,1027,3,110482,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 12,School leaver,1,,1028,Detail,16.14,BR90511,Hourly,,,,0,12,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143613,1028,3,110483,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 12,Plus 1 year out of school,2,1027,1029,Detail,18.24,BR90512,Hourly,,,,0,13,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143614,1029,3,110484,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 12,Plus 2 years out of school,3,1028,1030,Detail,20.39,BR90513,Hourly,,,,0,14,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143615,1030,3,110485,37568,85,820,E.4.2(c),National Training Wage - part-time traineeships - Wage Level C,840,Year 12,Plus 3 years out of school,4,1029,,Detail,22.7,BR90514,Hourly,,,,0,15,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143616,1031,4,110486,37569,86,830,E.4.2(d),National Training Wage - School-based traineeships,850,,Year 11 or lower,1,,,Detail,12.64,BR90515,Hourly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143617,1032,4,110487,37569,86,830,E.4.2(d),National Training Wage - School-based traineeships,850,,Year 12,1,,,Detail,13.92,BR90516,Hourly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143618,1033,3,110488,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,,First year of traineeship,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,143619,1034,3,110489,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,,Second and subsequent year of traineeship,,,,Group,,,,,,,0,0,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143620,1035,4,110490,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,First year of traineeship,A,1,,1038,Detail,26.65,BR90517,Hourly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143621,1036,4,110491,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,First year of traineeship,B,1,,1039,Detail,25.77,BR90518,Hourly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,158599,92748,4,125522,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,First year of traineeship,C,1,,92749,Detail,23.57,BR103690,Hourly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143623,1038,4,110493,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,Second and subsequent year of traineeship,A,2,1035,,Detail,27.65,BR90520,Hourly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,143624,1039,4,110494,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,Second and subsequent year of traineeship,B,2,1036,,Detail,26.75,BR90521,Hourly,,,,0,5,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,TN,158600,92749,5,125523,37570,87,840,E.4.2(e)(ii),National Training Wage - AQF Certificate Level IV traineeships,860,Second and subsequent year of traineeship,C,2,92748,,Detail,24.46,BR103691,Hourly,,,,0,6,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153503,87031,4,120408,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 1,1,,87032,Detail,23.59,BR99038,Ordinary hourly,,,,1,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153504,87032,4,120409,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 2,2,87031,87033,Detail,24.21,BR99039,Ordinary hourly,,,,1,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153505,87033,4,120410,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 3,3,87032,87034,Detail,25.06,BR99040,Ordinary hourly,,,,1,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153506,87034,4,120411,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 4,4,87033,87036,Detail,25.85,BR99041,Ordinary hourly,,,,1,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153507,87035,4,120412,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 5—glaziers,6,87036,87037,Detail,27.17,BR99042,Ordinary hourly,,,,1,5,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153508,87036,4,120413,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 5—all others,5,87034,87035,Detail,27.16,BR99043,Ordinary hourly,,,,1,6,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153509,87037,4,120414,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 6,7,87035,87038,Detail,27.99,BR99044,Ordinary hourly,,,,1,7,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153510,87038,4,120415,37646,22482,842,19.1*_OrdHrRate,"Employees engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing",1000,,Level 7,8,87037,,Detail,28.81,BR99045,Ordinary hourly,,,,1,8,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,1,,153525,87053,3,120430,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Did not complete year 12,Did not complete year 12*,,,,Detail,,,,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153526,87054,3,120431,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Did not complete year 12,Stage 1,1,,87055,Detail,497.5,BR99057,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153527,87055,3,120432,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Did not complete year 12,Stage 2,2,87054,87056,Detail,597,BR99058,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153528,87056,3,120433,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Did not complete year 12,Stage 3,3,87055,87057,Detail,746.3,BR99059,Weekly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153529,87057,3,120434,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Did not complete year 12,Stage 4,4,87056,,Detail,895.5,BR99060,Weekly,,,,0,5,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,1,,153530,87058,3,120435,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Completed year 12,Completed year 12*,,,,Detail,,,,,,,0,6,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153531,87059,3,120436,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Completed year 12,Stage 1,1,,87060,Detail,547.3,BR99062,Weekly,,,,0,7,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153532,87060,3,120437,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Completed year 12,Stage 2,2,87059,87061,Detail,646.8,BR99063,Weekly,,,,0,8,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153533,87061,3,120438,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Completed year 12,Stage 3,3,87060,87062,Detail,746.3,BR99064,Weekly,,,,0,9,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153534,87062,3,120439,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,Completed year 12,Stage 4,4,87061,,Detail,895.5,BR99065,Weekly,,,,0,10,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153523,87051,3,120428,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,,Did not complete year 12,,,,Group,,,,,,,0,,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,,153524,87052,3,120429,37648,22484,844,19.5(a)(i) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1001,,Completed year 12,,,,Group,,,,,,,0,,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153535,87063,3,120440,37649,22485,845,19.5(a)(ii) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1002,,Stage 1,1,,87064,Detail,547.3,BR99066,Weekly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153536,87064,3,120441,37649,22485,845,19.5(a)(ii) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1002,,Stage 2,2,87063,87065,Detail,746.3,BR99067,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153537,87065,3,120442,37649,22485,845,19.5(a)(ii) - not engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1002,,Stage 3,3,87064,,Detail,895.5,BR99068,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153538,87066,4,120443,37650,22486,846,19.5(b) [1] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1003,,1st year,1,,87067,Detail,447.8,BR99069,Weekly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153539,87067,4,120444,37650,22486,846,19.5(b) [1] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1003,,2nd year,2,87066,87068,Detail,547.3,BR99070,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153540,87068,4,120445,37650,22486,846,19.5(b) [1] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1003,,3rd year,3,87067,87069,Detail,746.3,BR99071,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153541,87069,4,120446,37650,22486,846,19.5(b) [1] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1003,,4th year,4,87068,,Detail,895.5,BR99072,Weekly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153542,87070,4,120447,37651,22487,847,19.5(b) [2] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1004,,1st year,1,,87071,Detail,497.5,BR99073,Weekly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153543,87071,4,120448,37651,22487,847,19.5(b) [2] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1004,,2nd year,2,87070,87072,Detail,746.3,BR99074,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AP,153544,87072,4,120449,37651,22487,847,19.5(b) [2] - not engaged on joinery work etc,"Apprentices who commenced a contract of training prior to 1 January 2014 - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1004,,3rd year,3,87071,,Detail,895.5,BR99075,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153558,87086,4,120463,37652,22488,848,19.6(b)(i) - not engaged on joinery work etc,"Adult apprentices - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1005,,Stage 1,1,,87087,Detail,806,BR99089,Weekly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153559,87087,4,120464,37652,22488,848,19.6(b)(i) - not engaged on joinery work etc,"Adult apprentices - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1005,,Stage 2,2,87086,87088,Detail,845.8,BR99090,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153560,87088,4,120465,37652,22488,848,19.6(b)(i) - not engaged on joinery work etc,"Adult apprentices - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1005,,Stage 3,3,87087,87090,Detail,875.6,BR99091,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153562,87090,4,120467,37652,22488,848,19.6(b)(i) - not engaged on joinery work etc,"Adult apprentices - Four year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1005,,Stage 4,4,87088,,Detail,935.3,BR99093,Weekly,,,,0,4,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153564,87092,4,120469,37653,22489,849,19.6(b)(ii) - not engaged on joinery work etc,"Adult apprentices - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1006,,Stage 1,1,,87093,Detail,825.9,BR99095,Weekly,,,,0,1,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153565,87093,4,120470,37653,22489,849,19.6(b)(ii) - not engaged on joinery work etc,"Adult apprentices - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1006,,Stage 2,2,87092,87094,Detail,875.6,BR99096,Weekly,,,,0,2,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,0,AA,153566,87094,4,120471,37653,22489,849,19.6(b)(ii) - not engaged on joinery work etc,"Adult apprentices - Three year apprenticeship (not engaged on joinery work, shopfitting, stonemasonry, outside work, or engaged on factory glazing)",1006,,Stage 3,3,87093,,Detail,935.3,BR99097,Weekly,,,,0,3,2023/7/1,,2023/6/2 08:37
1470,29,MA000029,2023,1,,153587,87115,3,120492,37655,22494,851,19.5(a)(i) - engaged on joinery work etc,"Apprentices who commence a contract of training on or after 1 January 2014 - Four year apprenticeship (engaged on joinery work, shopfitting, stonemasonry, outside work, or other than factory glazing)",1007,Did not complete year 12,Did not complete year 12*,,,,Detail,,,,,,,0,1,2023/7/1,,2023/6/2 08:37
